order_id,order_date,customer_id,segment,region,state,category,sub_category,sales,quantity,discount,profit,profit_margin,calculated_cost_basis
CA-2025-102626,2025-10-24,CS-1139,Consumer,North,UP,Technology,Phones,627.67,2,0.0,51.28,8.169898194911339,576.39
CA-2025-102627,2025-04-11,CS-1039,Home Office,North,UP,Furniture,Tables,4263.88,9,0.0,508.75,11.931620964942729,3755.13
CA-2025-102628,2024-10-13,CS-1105,Home Office,North,Delhi,Office Supplies,Art,1146.02,4,0.1,285.58,24.919285876337234,860.44
CA-2025-102629,2025-05-31,CS-1324,Home Office,West,Gujarat,Office Supplies,Binders,267.98,4,0.5,17.24,6.4333159190984395,250.74
CA-2025-102630,2025-04-11,CS-1281,Home Office,South,Kerala,Technology,Accessories,2217.81,9,0.0,275.99,12.444258074406735,1941.82
CA-2025-102631,2026-02-16,CS-1447,Corporate,West,Goa,Furniture,Furnishings,1612.18,7,0.0,148.91,9.236561674254736,1463.27
CA-2025-102632,2024-12-10,CS-1480,Consumer,West,Rajasthan,Furniture,Furnishings,677.44,5,0.5,72.04,10.634152102031177,605.4000000000001
CA-2025-102633,2025-10-03,CS-1414,Corporate,West,Maharashtra,Furniture,Tables,1057.34,8,0.5,151.67,14.344487109160726,905.67
CA-2025-102634,2025-01-16,CS-1429,Corporate,West,Gujarat,Technology,Phones,169.55,1,0.1,41.93,24.730168092008256,127.62
CA-2025-102635,2026-02-17,CS-1123,Corporate,North,UP,Office Supplies,Binders,3060.37,7,0.0,650.26,21.247757624078133,2410.1099999999997
CA-2025-102636,2025-11-20,CS-1218,Consumer,South,Karnataka,Office Supplies,Fasteners,687.02,4,0.0,67.42,9.813396989898402,619.6
CA-2025-102637,2024-09-09,CS-1377,Home Office,South,Tamil Nadu,Furniture,Chairs,539.35,2,0.0,41.79,7.748215444516547,497.56
CA-2025-102638,2024-02-25,CS-1061,Consumer,West,Goa,Office Supplies,Binders,275.65,2,0.0,47.2,17.123163431888266,228.45
CA-2025-102639,2025-04-07,CS-1100,Consumer,South,Tamil Nadu,Office Supplies,Art,1806.73,9,0.1,406.99,22.526332102749166,1399.74
CA-2025-102640,2025-04-01,CS-1307,Corporate,East,Odisha,Office Supplies,Fasteners,2063.29,6,0.0,185.8,9.0050356469522,1877.49
CA-2025-102641,2024-03-23,CS-1354,Corporate,North,Delhi,Technology,Phones,1525.4,4,0.0,135.81,8.90323849482103,1389.5900000000001
CA-2025-102642,2024-04-08,CS-1393,Consumer,South,Karnataka,Furniture,Tables,729.09,2,0.1,-222.54,-30.522980701970948,951.63
CA-2025-102643,2024-05-28,CS-1204,Home Office,North,Haryana,Office Supplies,Fasteners,2597.31,7,0.0,284.25,10.944015154140246,2313.06
CA-2025-102644,2024-11-24,CS-1258,Consumer,East,Bihar,Technology,Phones,2148.39,9,0.0,125.25,5.829947076648095,2023.1399999999999
CA-2025-102645,2024-06-04,CS-1486,Consumer,North,Haryana,Technology,Copiers,51.05,2,0.1,5.64,11.047992164544564,45.41
CA-2025-102646,2024-07-08,CS-1005,Consumer,East,Jharkhand,Technology,Phones,1068.0,4,0.0,98.4,9.213483146067416,969.6
CA-2025-102647,2025-05-08,CS-1446,Corporate,West,Rajasthan,Furniture,Furnishings,18.51,1,0.5,2.14,11.561318206374931,16.37
CA-2025-102648,2024-09-19,CS-1197,Home Office,South,Tamil Nadu,Office Supplies,Art,483.56,1,0.0,102.95,21.29001571676731,380.61
CA-2025-102649,2024-03-20,CS-1180,Home Office,West,Maharashtra,Furniture,Chairs,527.04,3,0.1,97.32,18.465391621129328,429.71999999999997
CA-2025-102650,2025-02-03,CS-1342,Home Office,South,Tamil Nadu,Furniture,Furnishings,231.12,1,0.1,24.49,10.596227068189684,206.63
CA-2025-102651,2026-02-02,CS-1133,Consumer,West,Maharashtra,Office Supplies,Art,293.91,4,0.0,38.72,13.174100915246163,255.19000000000003
CA-2025-102652,2025-08-31,CS-1443,Consumer,East,West Bengal,Technology,Copiers,2987.43,6,0.0,277.18,9.278209029165538,2710.25
CA-2025-102653,2024-09-16,CS-1324,Corporate,South,Tamil Nadu,Furniture,Chairs,627.95,5,0.5,100.93,16.072935743291662,527.02
CA-2025-102654,2026-02-10,CS-1253,Consumer,West,Gujarat,Furniture,Furnishings,1405.46,9,0.0,133.87,9.524995375179657,1271.5900000000001
CA-2025-102655,2025-09-06,CS-1265,Home Office,North,UP,Office Supplies,Binders,209.19,2,0.0,49.25,23.543190401070795,159.94
CA-2025-102656,2025-07-05,CS-1093,Corporate,North,Delhi,Furniture,Furnishings,656.93,2,0.0,68.29,10.395323702677608,588.64
CA-2025-102657,2026-02-23,CS-1150,Home Office,West,Rajasthan,Office Supplies,Binders,537.09,3,0.2,103.34,19.240723156268036,433.75
CA-2025-102658,2024-04-10,CS-1411,Consumer,East,Jharkhand,Furniture,Chairs,661.97,4,0.0,85.26,12.879737752466125,576.71
CA-2025-102659,2024-12-24,CS-1138,Consumer,West,Rajasthan,Furniture,Tables,132.52,9,0.0,30.31,22.872019317838816,102.21000000000001
CA-2025-102660,2025-01-14,CS-1208,Corporate,North,UP,Office Supplies,Art,167.01,6,0.0,18.89,11.310699958086342,148.12
CA-2025-102661,2024-08-08,CS-1490,Consumer,South,Karnataka,Technology,Copiers,3148.83,9,0.0,167.47,5.318483373189407,2981.36
CA-2025-102662,2025-02-23,CS-1125,Corporate,South,Tamil Nadu,Office Supplies,Fasteners,1227.32,5,0.0,87.41,7.122021966561289,1139.9099999999999
CA-2025-102663,2024-05-03,CS-1234,Consumer,West,Gujarat,Technology,Copiers,3450.25,9,0.1,219.34,6.357220491268749,3230.91
CA-2025-102664,2025-02-25,CS-1061,Consumer,South,Karnataka,Furniture,Furnishings,1706.53,9,0.5,191.13,11.199920306118264,1515.4
CA-2025-102665,2024-08-18,CS-1307,Consumer,North,Punjab,Technology,Copiers,290.99,1,0.0,53.68,18.44736932540637,237.31
CA-2025-102666,2025-11-20,CS-1266,Consumer,South,Karnataka,Office Supplies,Art,2051.18,9,0.2,314.29,15.322399789389523,1736.8899999999999
CA-2025-102667,2024-03-03,CS-1134,Corporate,West,Maharashtra,Technology,Phones,2363.88,7,0.1,235.92,9.980202040712726,2127.96
CA-2025-102668,2025-04-29,CS-1318,Consumer,West,Maharashtra,Office Supplies,Art,2686.82,8,0.1,671.04,24.975249551514427,2015.7800000000002
CA-2025-102669,2025-09-19,CS-1113,Consumer,West,Goa,Furniture,Tables,521.74,3,0.0,32.94,6.313489477517536,488.8
CA-2025-102670,2025-12-03,CS-1389,Consumer,North,Punjab,Furniture,Tables,61.61,1,0.0,10.76,17.46469728940107,50.85
CA-2025-102671,2025-07-27,CS-1378,Consumer,East,Jharkhand,Office Supplies,Binders,1552.78,4,0.0,326.59,21.032599595564083,1226.19
CA-2025-102672,2026-02-06,CS-1454,Consumer,South,Telangana,Furniture,Chairs,107.39,1,0.1,25.95,24.164261104385883,81.44
CA-2025-102673,2025-04-27,CS-1191,Consumer,West,Maharashtra,Technology,Accessories,198.86,1,0.5,24.04,12.088906768580909,174.82000000000002
CA-2025-102674,2025-06-02,CS-1379,Corporate,East,Odisha,Furniture,Tables,1251.46,4,0.0,205.28,16.40324101449507,1046.18
CA-2025-102675,2024-06-03,CS-1440,Corporate,West,Rajasthan,Office Supplies,Binders,741.6,8,0.5,74.41,10.03371089536138,667.19
CA-2025-102676,2024-04-01,CS-1187,Corporate,West,Maharashtra,Furniture,Chairs,427.61,1,0.0,24.26,5.673393980496247,403.35
CA-2025-102677,2025-06-09,CS-1319,Home Office,North,Haryana,Furniture,Tables,2510.44,9,0.2,385.45,15.35388218798298,2124.9900000000002
CA-2025-102678,2025-03-30,CS-1367,Consumer,North,UP,Office Supplies,Binders,1496.36,6,0.1,251.59,16.813467347429764,1244.77
CA-2025-102679,2026-01-10,CS-1089,Corporate,East,Jharkhand,Office Supplies,Paper,708.48,5,0.1,74.43,10.50558943089431,634.05
CA-2025-102680,2025-08-20,CS-1187,Home Office,West,Gujarat,Technology,Copiers,3551.6,9,0.2,342.61,9.646638134925105,3208.99
CA-2025-102681,2025-10-06,CS-1307,Consumer,South,Telangana,Furniture,Tables,3787.96,9,0.0,-698.06,-18.42838889534208,4486.02
CA-2025-102682,2025-05-24,CS-1434,Corporate,South,Telangana,Technology,Copiers,623.07,9,0.1,96.49,15.48622145184329,526.58
CA-2025-102683,2024-07-01,CS-1132,Consumer,South,Kerala,Office Supplies,Binders,607.58,3,0.5,113.07,18.609894993251917,494.51000000000005
CA-2025-102684,2025-01-20,CS-1360,Consumer,East,Jharkhand,Technology,Phones,551.14,8,0.0,106.99,19.412490474289655,444.15
CA-2025-102685,2025-07-27,CS-1123,Corporate,North,Punjab,Furniture,Furnishings,525.59,4,0.0,55.41,10.542438022032382,470.18000000000006
CA-2025-102686,2025-12-31,CS-1048,Consumer,East,West Bengal,Technology,Phones,1916.8,4,0.0,424.1,22.125417362270454,1492.6999999999998
CA-2025-102687,2025-02-08,CS-1288,Consumer,North,Punjab,Office Supplies,Art,3053.77,7,0.0,449.07,14.705429681999627,2604.7
CA-2025-102688,2024-09-02,CS-1376,Consumer,South,Kerala,Office Supplies,Paper,2209.98,8,0.1,352.77,15.962587896723047,1857.21
CA-2025-102689,2026-01-11,CS-1179,Consumer,South,Tamil Nadu,Furniture,Furnishings,1410.29,4,0.0,134.91,9.566117607016997,1275.3799999999999
CA-2025-102690,2025-08-13,CS-1180,Consumer,North,Delhi,Office Supplies,Art,323.45,6,0.0,40.96,12.663471943113311,282.49
CA-2025-102691,2025-10-22,CS-1099,Corporate,South,Kerala,Furniture,Furnishings,172.86,1,0.0,10.43,6.033784565544371,162.43
CA-2025-102692,2025-10-11,CS-1330,Corporate,East,West Bengal,Office Supplies,Binders,268.78,2,0.2,44.47,16.54512984597068,224.30999999999997
CA-2025-102693,2025-04-15,CS-1034,Corporate,North,Punjab,Office Supplies,Fasteners,130.04,5,0.0,25.98,19.978468163641956,104.05999999999999
CA-2025-102694,2025-02-26,CS-1420,Consumer,South,Karnataka,Technology,Copiers,1420.04,4,0.0,225.36,15.869975493648067,1194.6799999999998
CA-2025-102695,2024-03-05,CS-1070,Home Office,West,Goa,Technology,Copiers,482.1,3,0.0,55.59,11.530802738021158,426.51
CA-2025-102696,2024-01-13,CS-1171,Corporate,South,Kerala,Furniture,Tables,1921.29,6,0.0,-673.27,-35.04260158539314,2594.56
CA-2025-102697,2024-07-31,CS-1366,Consumer,West,Maharashtra,Office Supplies,Fasteners,140.04,6,0.0,8.62,6.155384175949728,131.42
CA-2025-102698,2024-08-29,CS-1272,Home Office,South,Tamil Nadu,Office Supplies,Fasteners,69.15,8,0.2,6.9,9.97830802603037,62.25000000000001
CA-2025-102699,2025-05-07,CS-1059,Corporate,West,Gujarat,Technology,Accessories,186.61,2,0.0,11.2,6.001821981673007,175.41000000000003
CA-2025-102700,2024-07-31,CS-1181,Corporate,South,Tamil Nadu,Technology,Phones,2480.9,7,0.0,319.05,12.860252327784272,2161.85
CA-2025-102701,2025-11-23,CS-1019,Consumer,West,Gujarat,Technology,Phones,2142.31,7,0.0,214.38,10.00695510920455,1927.9299999999998
CA-2025-102702,2024-12-03,CS-1226,Consumer,North,Haryana,Technology,Accessories,173.51,2,0.2,32.36,18.650221889228288,141.14999999999998
CA-2025-102703,2024-06-21,CS-1473,Home Office,North,Haryana,Technology,Accessories,1598.72,6,0.0,105.05,6.570881705364291,1493.67
CA-2025-102704,2025-11-02,CS-1095,Corporate,West,Maharashtra,Technology,Accessories,1567.09,5,0.0,88.91,5.673573311041484,1478.1799999999998
CA-2025-102705,2024-06-12,CS-1369,Corporate,South,Telangana,Office Supplies,Binders,470.08,2,0.5,75.49,16.058968686181075,394.59
CA-2025-102706,2025-04-09,CS-1297,Corporate,East,Bihar,Technology,Accessories,3452.3,9,0.0,688.12,19.932219100309936,2764.1800000000003
CA-2025-102707,2025-05-11,CS-1081,Home Office,East,Bihar,Technology,Phones,551.22,8,0.1,79.19,14.366314720075469,472.03000000000003
CA-2025-102708,2025-11-30,CS-1175,Consumer,East,West Bengal,Furniture,Tables,996.89,7,0.0,105.92,10.625043886486974,890.97
CA-2025-102709,2025-01-29,CS-1222,Corporate,East,Bihar,Furniture,Tables,997.0,6,0.2,149.26,14.970912738214642,847.74
CA-2025-102710,2025-12-03,CS-1103,Consumer,West,Gujarat,Furniture,Chairs,307.96,5,0.0,36.23,11.764514872061307,271.72999999999996
CA-2025-102711,2024-11-03,CS-1054,Corporate,North,Punjab,Technology,Copiers,1269.56,9,0.5,138.7,10.925044897444785,1130.86
CA-2025-102712,2026-02-06,CS-1183,Corporate,North,Delhi,Office Supplies,Fasteners,1817.9,5,0.2,253.47,13.943011166730843,1564.43
CA-2025-102713,2024-07-01,CS-1351,Consumer,East,West Bengal,Furniture,Chairs,960.75,6,0.0,166.03,17.28129065833984,794.72
CA-2025-102714,2025-09-20,CS-1403,Corporate,North,Delhi,Technology,Phones,1477.43,3,0.0,244.86,16.573374034641237,1232.5700000000002
CA-2025-102715,2026-03-04,CS-1318,Consumer,West,Goa,Furniture,Tables,1070.54,9,0.1,76.7,7.164608515328713,993.8399999999999
CA-2025-102716,2025-05-24,CS-1355,Consumer,East,Bihar,Technology,Copiers,1931.28,8,0.0,180.87,9.365291412948926,1750.4099999999999
CA-2025-102717,2025-12-08,CS-1349,Consumer,West,Maharashtra,Technology,Phones,1282.23,9,0.2,65.92,5.141043338558605,1216.31
CA-2025-102718,2025-06-29,CS-1443,Consumer,West,Maharashtra,Technology,Copiers,160.98,1,0.0,22.16,13.765685178283018,138.82
CA-2025-102719,2025-07-17,CS-1321,Consumer,South,Karnataka,Furniture,Chairs,175.64,1,0.1,35.84,20.40537462992485,139.79999999999998
CA-2025-102720,2025-09-15,CS-1068,Consumer,West,Gujarat,Technology,Accessories,51.76,2,0.0,6.88,13.292117465224113,44.879999999999995
CA-2025-102721,2026-02-02,CS-1028,Corporate,South,Karnataka,Office Supplies,Fasteners,866.19,4,0.2,216.43,24.98643484685808,649.76
CA-2025-102722,2025-08-16,CS-1274,Corporate,East,Odisha,Office Supplies,Paper,1866.45,5,0.0,373.42,20.006965094162716,1493.03
CA-2025-102723,2026-01-13,CS-1282,Corporate,West,Gujarat,Office Supplies,Paper,3032.81,7,0.0,379.05,12.498310148014548,2653.7599999999998
CA-2025-102724,2024-08-14,CS-1360,Consumer,North,UP,Office Supplies,Paper,675.74,4,0.0,165.31,24.46355106993814,510.43
CA-2025-102725,2026-01-14,CS-1403,Home Office,East,West Bengal,Technology,Copiers,251.73,1,0.1,44.84,17.812735867794864,206.89
CA-2025-102726,2026-01-02,CS-1311,Corporate,West,Goa,Office Supplies,Art,3579.76,8,0.0,837.24,23.388160100118444,2742.5200000000004
CA-2025-102727,2025-03-11,CS-1119,Consumer,West,Maharashtra,Technology,Accessories,1205.81,3,0.0,81.35,6.746502351116676,1124.46
CA-2025-102728,2025-02-25,CS-1380,Home Office,North,Haryana,Furniture,Furnishings,1922.91,9,0.1,310.59,16.15208200071766,1612.3200000000002
CA-2025-102729,2025-07-07,CS-1441,Consumer,South,Karnataka,Office Supplies,Art,181.55,2,0.0,42.06,23.167171578077664,139.49
CA-2025-102730,2024-01-21,CS-1134,Corporate,West,Maharashtra,Office Supplies,Art,283.57,1,0.0,51.09,18.01671544944811,232.48
CA-2025-102731,2025-07-07,CS-1129,Consumer,West,Maharashtra,Office Supplies,Fasteners,3959.61,8,0.0,980.57,24.764307595950108,2979.04
CA-2025-102732,2025-01-31,CS-1008,Consumer,North,Delhi,Technology,Accessories,1143.53,3,0.0,284.91,24.914956319466917,858.6199999999999
CA-2025-102733,2025-09-16,CS-1481,Home Office,East,West Bengal,Technology,Accessories,425.53,1,0.0,88.68,20.83989377952201,336.84999999999997
CA-2025-102734,2024-04-14,CS-1051,Consumer,West,Maharashtra,Office Supplies,Binders,307.48,3,0.0,32.52,10.576297645375309,274.96000000000004
CA-2025-102735,2024-07-10,CS-1491,Consumer,South,Kerala,Technology,Accessories,3623.25,8,0.0,799.7,22.07134478713862,2823.55
CA-2025-102736,2024-01-17,CS-1341,Home Office,South,Telangana,Office Supplies,Paper,33.84,4,0.5,6.45,19.06028368794326,27.390000000000004
CA-2025-102737,2024-04-29,CS-1472,Home Office,North,UP,Furniture,Tables,2724.65,7,0.1,194.18,7.126786926761236,2530.4700000000003
CA-2025-102738,2025-01-27,CS-1281,Corporate,South,Telangana,Office Supplies,Binders,508.68,8,0.5,64.87,12.75261461036408,443.81
CA-2025-102739,2025-02-28,CS-1175,Consumer,West,Goa,Office Supplies,Paper,2205.91,7,0.0,496.11,22.490038124855506,1709.7999999999997
CA-2025-102740,2024-05-08,CS-1183,Consumer,South,Kerala,Technology,Phones,153.6,1,0.0,29.42,19.153645833333336,124.17999999999999
CA-2025-102741,2024-05-09,CS-1192,Corporate,West,Maharashtra,Furniture,Furnishings,305.18,4,0.0,41.34,13.54610393865915,263.84000000000003
CA-2025-102742,2025-07-25,CS-1249,Consumer,North,UP,Office Supplies,Art,943.76,9,0.2,162.89,17.259684665592946,780.87
CA-2025-102743,2025-07-13,CS-1235,Consumer,South,Telangana,Furniture,Tables,1353.72,7,0.2,-515.81,-38.10315279378305,1869.53
CA-2025-102744,2024-01-29,CS-1083,Corporate,West,Gujarat,Furniture,Furnishings,460.63,1,0.0,78.09,16.95286889694549,382.53999999999996
CA-2025-102745,2024-04-06,CS-1093,Consumer,East,Bihar,Office Supplies,Fasteners,1604.9,8,0.0,153.32,9.553243192722286,1451.5800000000002
CA-2025-102746,2024-01-10,CS-1373,Consumer,West,Goa,Furniture,Chairs,149.5,4,0.0,27.49,18.387959866220736,122.01
CA-2025-102747,2024-08-29,CS-1394,Consumer,West,Gujarat,Technology,Copiers,75.76,7,0.5,7.82,10.3220696937698,67.94
CA-2025-102748,2024-08-19,CS-1312,Consumer,North,Delhi,Office Supplies,Art,677.02,6,0.0,117.67,17.380579598830167,559.35
CA-2025-102749,2026-02-27,CS-1268,Consumer,West,Gujarat,Furniture,Tables,223.61,7,0.1,40.01,17.892759715576226,183.60000000000002
CA-2025-102750,2024-10-10,CS-1417,Consumer,North,Delhi,Office Supplies,Paper,191.85,1,0.0,23.47,12.233515767526713,168.38
CA-2025-102751,2025-12-15,CS-1120,Consumer,West,Rajasthan,Furniture,Chairs,1189.7,6,0.0,235.72,19.813398335714886,953.98
CA-2025-102752,2026-01-28,CS-1071,Corporate,West,Gujarat,Technology,Copiers,1459.05,3,0.0,158.43,10.858435283232241,1300.62
CA-2025-102753,2026-02-14,CS-1017,Home Office,West,Gujarat,Furniture,Furnishings,640.22,4,0.0,33.9,5.295054824903938,606.32
CA-2025-102754,2025-12-26,CS-1253,Consumer,North,Punjab,Furniture,Furnishings,303.48,1,0.0,36.46,12.013971266640306,267.02000000000004
CA-2025-102755,2024-07-18,CS-1445,Corporate,West,Maharashtra,Office Supplies,Binders,3289.79,8,0.0,731.85,22.246100814945635,2557.94
CA-2025-102756,2024-03-19,CS-1122,Consumer,North,Delhi,Technology,Copiers,470.49,2,0.1,77.81,16.53807732364131,392.68
CA-2025-102757,2024-06-21,CS-1380,Consumer,East,Bihar,Technology,Copiers,948.56,3,0.1,208.56,21.98701189170954,740.0
CA-2025-102758,2025-04-11,CS-1010,Consumer,North,Haryana,Furniture,Tables,3070.94,7,0.1,232.53,7.57194865415801,2838.41
CA-2025-102759,2025-08-03,CS-1287,Corporate,East,Jharkhand,Furniture,Chairs,337.67,2,,29.92,8.860722006692926,307.75
CA-2025-102760,2025-02-19,CS-1316,Corporate,North,Delhi,Office Supplies,Binders,185.45,4,0.0,15.38,8.293340523052036,170.07
CA-2025-102761,2025-03-24,CS-1326,Corporate,North,Haryana,Technology,Copiers,772.99,7,0.5,160.03,20.702725779117454,612.96
CA-2025-102762,2024-03-27,CS-1273,Consumer,West,Gujarat,Office Supplies,Art,824.73,3,0.0,142.22,17.244431510918727,682.51
CA-2025-102763,2024-04-10,CS-1306,Consumer,South,Tamil Nadu,Office Supplies,Fasteners,588.39,2,0.0,69.01,11.728615374156599,519.38
CA-2025-102764,2024-01-08,CS-1293,Corporate,South,Tamil Nadu,Furniture,Chairs,2380.13,8,0.2,490.62,20.613159785389872,1889.5100000000002
CA-2025-102765,2024-07-18,CS-1210,Consumer,West,Rajasthan,Furniture,Tables,900.12,2,0.0,123.39,13.708172243700838,776.73
CA-2025-102766,2025-05-19,CS-1446,Corporate,East,Odisha,Office Supplies,Art,1428.45,7,0.2,247.29,17.311771500577546,1181.16
CA-2025-102767,2024-03-27,CS-1218,Corporate,West,Gujarat,Furniture,Chairs,240.81,3,0.0,53.2,22.092105809559403,187.61
CA-2025-102768,2024-02-12,CS-1241,Corporate,South,Karnataka,Furniture,Furnishings,747.61,4,0.1,100.96,13.504367250304302,646.65
CA-2025-102769,2025-01-19,CS-1374,Home Office,North,Delhi,Furniture,Chairs,516.79,6,0.0,103.59,20.044892509529983,413.19999999999993
CA-2025-102770,2025-09-12,CS-1464,Home Office,West,Rajasthan,Office Supplies,Art,148.99,3,0.5,24.3,16.30981945096986,124.69000000000001
CA-2025-102771,2025-03-10,CS-1200,Corporate,East,West Bengal,Furniture,Furnishings,10.83,1,0.0,2.51,23.17636195752539,8.32
CA-2025-102772,2025-02-11,CS-1216,Corporate,West,Goa,Office Supplies,Paper,3724.47,8,0.0,525.5,14.109390060867721,3198.97
CA-2025-102773,2025-04-27,CS-1205,Consumer,South,Telangana,Technology,Phones,1500.71,4,0.0,164.67,10.972806205062936,1336.04
CA-2025-102774,2025-10-25,CS-1413,Home Office,North,UP,Furniture,Furnishings,59.14,1,0.0,6.14,10.382144064930673,53.0
CA-2025-102775,2024-01-17,CS-1416,Consumer,South,Kerala,Office Supplies,Paper,921.7,2,0.0,81.26,8.816317673863514,840.44
CA-2025-102776,2025-10-06,CS-1216,Consumer,South,Telangana,Technology,Copiers,2618.85,6,0.0,317.69,12.13089714951219,2301.16
CA-2025-102777,2024-05-27,CS-1080,Consumer,South,Karnataka,Office Supplies,Fasteners,455.85,1,0.0,62.39,13.686519688494023,393.46000000000004
CA-2025-102778,2024-10-03,CS-1267,Consumer,South,Karnataka,Furniture,Furnishings,519.15,9,0.0,40.03,7.710680920735818,479.12
CA-2025-102779,2024-08-19,CS-1480,Corporate,North,Haryana,Furniture,Tables,344.03,7,0.0,67.83,19.716303810714184,276.2
CA-2025-102780,2024-12-31,CS-1390,Corporate,South,Kerala,Office Supplies,Fasteners,345.52,8,0.0,82.09,23.75839314656171,263.42999999999995
CA-2025-102781,2024-08-15,CS-1379,Consumer,East,Bihar,Office Supplies,Fasteners,3870.34,8,0.0,512.33,13.237338321697836,3358.01
CA-2025-102782,2025-10-12,CS-1035,Consumer,East,Bihar,Furniture,Furnishings,2001.78,6,0.0,470.5,23.504081367582852,1531.28
CA-2025-102783,2025-03-11,CS-1289,Home Office,South,Tamil Nadu,Technology,Copiers,622.15,8,0.2,83.62,13.44048862814434,538.53
CA-2025-102784,2025-02-02,CS-1018,Corporate,East,Odisha,Technology,Phones,3257.02,7,0.0,306.31,9.404609121221238,2950.71
CA-2025-102785,2024-07-29,CS-1165,Home Office,South,Kerala,Furniture,Tables,113.58,1,0.5,-40.63,-35.77214298291953,154.21
CA-2025-102786,2025-01-25,CS-1013,Consumer,North,Delhi,Technology,Phones,1184.61,3,0.0,272.83,23.031208583415637,911.78
CA-2025-102787,2025-05-13,CS-1202,Corporate,North,Punjab,Furniture,Chairs,2606.03,9,0.1,463.2,17.774162231440158,2142.8300000000004
